"";"id";"clust";"surrounded";"updated"
"7917";9010;338;TRUE;TRUE
"7918";9011;347;TRUE;FALSE
"7919";9012;902;TRUE;FALSE
"7920";9013;343;TRUE;FALSE
"7921";9014;903;TRUE;FALSE
"7922";9015;903;TRUE;FALSE
"7923";9016;902;TRUE;TRUE
"7924";9017;903;TRUE;FALSE
"7925";9018;338;TRUE;TRUE
"7926";9019;338;TRUE;TRUE
"7927";9020;343;TRUE;FALSE
"7928";9021;338;TRUE;FALSE
"7929";9022;903;TRUE;FALSE
"7930";9023;345;TRUE;FALSE
"7931";9024;922;TRUE;FALSE
"7932";9025;900;TRUE;FALSE
"7933";9026;903;TRUE;FALSE
"7934";9027;338;TRUE;TRUE
"7935";9028;903;TRUE;FALSE
"7936";9029;902;TRUE;FALSE
"7937";9030;343;TRUE;FALSE
"7938";9031;345;TRUE;TRUE
"7939";9032;343;TRUE;FALSE
"7940";9033;338;TRUE;FALSE
"7941";9034;338;TRUE;TRUE
"7942";9035;343;TRUE;FALSE
"7943";9036;918;TRUE;TRUE
"7944";9037;338;TRUE;TRUE
"7945";9038;900;TRUE;FALSE
"7946";9039;345;TRUE;FALSE
"7947";9040;346;TRUE;FALSE
"7948";9041;440;TRUE;FALSE
"7949";9042;345;TRUE;TRUE
"7950";9043;419;TRUE;FALSE
"7951";9044;347;TRUE;TRUE
"7952";9045;345;TRUE;TRUE
"7953";9046;903;TRUE;FALSE
"7954";9047;338;TRUE;TRUE
"7955";9048;906;TRUE;FALSE
"7956";9049;916;TRUE;TRUE
"7957";9050;903;TRUE;FALSE
"7958";9051;903;TRUE;TRUE
"7959";9052;903;TRUE;TRUE
"7960";9053;903;TRUE;FALSE
"7961";9054;440;TRUE;FALSE
"7962";9055;900;TRUE;FALSE
"7963";9056;345;TRUE;TRUE
"7964";9057;347;TRUE;TRUE
"7965";9058;338;TRUE;FALSE
"7966";9059;338;TRUE;TRUE
"7967";9060;900;TRUE;TRUE
"7968";9061;338;TRUE;FALSE
"7969";9062;424;TRUE;TRUE
"7970";9063;915;TRUE;FALSE
"7971";9064;439;TRUE;FALSE
"7972";9065;345;TRUE;FALSE
"7973";9066;343;TRUE;FALSE
"7974";9067;347;TRUE;FALSE
"7975";9068;419;TRUE;FALSE
"7976";9069;419;TRUE;FALSE
"7977";9070;901;TRUE;FALSE
"7978";9071;903;TRUE;FALSE
"7979";9072;903;TRUE;FALSE
"7980";9073;900;TRUE;TRUE
"7981";9074;900;TRUE;FALSE
"7982";9075;338;TRUE;TRUE
"7983";9076;338;TRUE;TRUE
"7984";9077;900;TRUE;TRUE
"7985";9078;901;TRUE;FALSE
"7986";9079;900;TRUE;TRUE
"7987";9080;900;TRUE;TRUE
"7988";9081;419;TRUE;TRUE
"7989";9082;900;TRUE;TRUE
"7990";9083;347;TRUE;TRUE
"7991";9084;900;TRUE;TRUE
"7992";9085;901;TRUE;TRUE
"7993";9086;338;TRUE;TRUE
"7994";9087;347;TRUE;TRUE
"7995";9088;343;TRUE;TRUE
"7996";9089;903;TRUE;FALSE
"7997";9090;346;TRUE;FALSE
"7998";9091;900;TRUE;FALSE
"7999";9092;347;TRUE;FALSE
"8000";9093;346;TRUE;FALSE
"8001";9094;419;TRUE;TRUE
"8002";9095;915;TRUE;FALSE
"8003";9096;903;TRUE;FALSE
"8004";9097;440;TRUE;TRUE
"8005";9098;903;TRUE;FALSE
"8006";9099;347;TRUE;TRUE
"8007";9100;347;TRUE;FALSE
"8008";9101;440;TRUE;FALSE
"8009";9102;900;TRUE;FALSE
"8010";9103;900;TRUE;FALSE
"8011";9104;343;TRUE;TRUE
"8012";9105;343;TRUE;TRUE
"8013";9106;440;TRUE;TRUE
"8014";9107;338;TRUE;TRUE
"8015";9108;343;TRUE;TRUE
"8016";9109;343;TRUE;FALSE
"8017";9110;343;TRUE;FALSE
"8018";9111;338;TRUE;FALSE
"8019";9112;338;TRUE;TRUE
"8020";9113;440;TRUE;FALSE
"8021";9114;440;TRUE;FALSE
"8022";9115;903;TRUE;FALSE
"8023";9116;93;TRUE;FALSE
"8024";9117;93;TRUE;FALSE
"8025";9118;93;TRUE;TRUE
"8026";9119;93;TRUE;FALSE
"8027";9120;99;TRUE;FALSE
"8028";9121;99;TRUE;FALSE
"8029";9122;100;TRUE;TRUE
"8030";9123;447;TRUE;TRUE
"8031";9124;93;TRUE;TRUE
"8032";9125;390;TRUE;FALSE
"8033";9126;391;TRUE;FALSE
"8034";9127;448;TRUE;FALSE
"8035";9128;448;TRUE;TRUE
"8036";9129;448;TRUE;FALSE
"8037";9130;448;TRUE;FALSE
"8038";9131;93;TRUE;FALSE
"8039";9132;93;TRUE;FALSE
"8040";9133;96;TRUE;TRUE
